id,ML,street_name,street_number,zone,block,total_rooms,bedrooms,first_floor_area,land_area,living_area,neighborhood,num_stories,FAR,LADU,OPEN,lot,lat
8874,125-50,Pleasant St,37,C-1,623,9,5,850,2372,1988,Riverside,2.5,0.84,2372.0,64.17,-71.1079383942,42.3643896048
9666,125-51,Pleasant St,39,C-1,623,8,4,859,2665,2057,Riverside,2.5,0.77,2665.0,67.77,-71.1079705331,42.3643630055
5305,125-52,Pleasant St,41,BA-3,623,10,6,1431,4407,3843,Riverside,2.75,0.87,2203.5,67.53,-71.1080689973,42.3642807469
8028,125-56,River St,115,BA-3,623,None,None,1363,3364,3035,Riverside,2.25,0.9,841.0,59.48,-71.1085105183,42.3640876482
8027,125-57,River St,123,BA-3,623,None,None,1151,2910,704,Riverside,1.0,0.24,2910.0,60.45,-71.1086637907,42.3640161135
9593,125-58,Kinnaird St,6,BA-3,623,12,6,2132,2506,2132,Riverside,0.0,0.85,1253.0,14.92,-71.1087870936,42.3642261684
2046,125-59,Kinnaird St,8,C-1,623,8,3,1152,3699,2052,Riverside,2.25,0.55,3699.0,68.86,-71.1088196299,42.3644037922
5048,125-60,Kinnaird St,10,C-1,623,9,4,830,2667,1969,Riverside,2.5,0.74,1333.5,68.88,-71.1087888828,42.3644578327
11765,125-61,Kinnaird St,12,C-1,623,8,3,708,2250,1520,Riverside,2.25,0.68,2250.0,68.53,-71.1088025058,42.3645311102
9838,125-62,Kinnaird St,16,C-1,623,9,4,887,3735,1747,Riverside,2.25,0.47,3735.0,76.25,-71.1088574368,42.3646769526
4075,125-68,River St,168,BA-3,641,12,6,1186,4602,2774,Cambridgeport,2.25,0.6,2301.0,74.23,-71.109802813,42.363435606
2325,125-69,River St,160,BA-3,641,10,5,1486,4308,3232,Cambridgeport,2.25,0.75,4308.0,65.51,-71.1096124841,42.3635201624
10995,125-70,River St,158,BA-3,641,21,9,1483,2342,4414,Cambridgeport,3.0,1.88,780.67,36.68,-71.1094912142,42.3635532018
5312,125-71,River St,156,BA-3,641,None,None,1994,2812,4014,Cambridgeport,2.0,1.43,703.0,29.09,-71.1094082267,42.3635799674
5508,125-72,River St,148,BA-3,641,8,3,894,1499,1788,Cambridgeport,2.0,1.19,749.5,40.36,-71.1092204974,42.3636391358
7317,125-73,River St,140,BA-3,641,None,None,3717,7540,3717,Cambridgeport,1.0,0.49,7540.0,50.7,-71.1089711873,42.3637279912
3995,125-74,Pleasant St,57-1/2,C,641,8,4,1192,3462,2384,Cambridgeport,2.0,0.69,3462.0,65.57,-71.1091260882,42.3633689179
9609,125-75,Pleasant St,59,C,641,16,5,3293,3649,3293,Cambridgeport,0.0,0.9,1824.5,9.76,-71.109208385,42.3632874902
7916,125-76,Pleasant St,61,C,641,7,3,862,4731,1712,Cambridgeport,2.25,0.36,4731.0,81.78,-71.1093272341,42.3632092187
3730,125-77,Pleasant St,63,C,641,8,3,1008,3150,1856,Cambridgeport,2.0,0.59,1575.0,68.0,-71.1094601812,42.3630986225
9993,125-78,Pleasant St,65,C,641,10,4,1174,2223,2568,Cambridgeport,2.25,1.16,1111.5,47.19,-71.1095516279,42.36301092
12882,125-8,Jay St,7,C-1,629,11,5,1661,4845,3274,Riverside,2.0,0.68,2422.5,65.72,-71.1098666817,42.3640313617
9785,125-80,Pleasant St,73,C,654,None,None,2222,7889,2552,Cambridgeport,2.0,0.32,7889.0,71.83,-71.110051919,42.362769004
9753,125-81,Pleasant St,75,C,654,11,4,1504,3510,2528,Cambridgeport,2.0,0.72,1170.0,57.15,-71.1100727916,42.3625951402
10961,125-83,Laurel St,9,C,654,10,3,994,1840,1796,Cambridgeport,2.5,0.98,613.33,45.98,-71.1104519912,42.3627757687
1854,125-87,Western Ave,102,C-1,623,7,4,769,1532,1944,Riverside,2.75,1.27,1532.0,49.8,-71.1077065581,42.3649005446
12001,125-88,Kelly Rd,56,BA-3,654,None,None,2150,2732,6282,Cambridgeport,3.0,2.3,455.33,21.3,-71.1104499709,42.3631418762
5262,125-89,Kelly Rd,52,C,654,11,8,1050,1588,3486,Cambridgeport,3.0,2.2,529.33,33.88,-71.1101604004,42.3629347428
7675,125-90,Jay St,10-A,C-1,628,None,None,2165,5604,4508,Riverside,2.25,0.8,1401.0,61.37,-71.1096179843,42.3642618088
11180,125-91,Jay St,12,C-1,628,14,8,1504,4905,3008,Riverside,2.0,0.61,2452.5,69.34,-71.1096769979,42.3643711275
2064,125-92,Jay St,9,C-1,629,15,6,3312,5128,3312,Riverside,0.0,0.65,2564.0,35.41,-71.1099084172,42.3641656172
1723,125-95,Pleasant St,35,C-1,623,16,6,1492,4421,3922,Riverside,0.0,0.89,1105.25,66.25,-71.1079031916,42.3644603833
10145,125-96,Pleasant St,31,C-1,623,None,None,1732,3740,4740,Riverside,3.0,1.27,935.0,53.69,-71.1078000537,42.364557034
3551,125-99,Pleasant St,67,C,641,None,None,2030,6534,5368,Cambridgeport,2.75,0.82,1089.0,68.93,-71.1096529558,42.3629354687
10013,126-1,Western Ave,338,C-1,634,None,None,1202,2490,3522,Riverside,2.0,1.41,622.5,51.73,-71.1137157296,42.3644020614
5280,126-10,Putnam Ave,232,C-1,630,6,3,712,1924,1350,Riverside,2.0,0.7,1924.0,62.99,-71.1136619848,42.3637199199
10035,126-11,Ballord Pl,10,C-1,630,6,3,862,2383,2034,Riverside,2.5,0.85,2383.0,63.83,-71.113395354,42.3637868597
6846,126-117,Gilmore St,10,C-1,630,18,9,841,2153,2523,Riverside,3.0,1.17,717.67,60.94,-71.111395658,42.3642902341
7349,126-120,Putnam Ave,256,C-1,630,12,5,1238,3399,2460,Riverside,2.25,0.72,1699.5,63.58,-71.1135563092,42.3630776882
854,126-123,Western Ave,242,C-1,630,14,5,979,1536,3105,Riverside,3.0,2.02,512.0,36.26,-71.1113882139,42.3645976876
5444,126-124,Western Ave,240,C-1,630,12,6,881,1448,2643,Riverside,3.0,1.83,482.67,39.16,-71.1113561832,42.3646015604
5328,126-126,Western Ave,218,C-1,630,None,None,1224,2860,3576,Riverside,3.0,1.25,476.67,57.2,-71.1109069531,42.3646433544
4909,126-127,Howard St,25,C-1,630,None,None,1577,3077,4797,Riverside,3.0,1.56,512.83,48.75,-71.1108321051,42.3644386001
630,126-128,Western Ave,280,C-1,630,None,None,2144,3281,6432,Riverside,3.0,1.96,546.83,34.65,-71.1124452831,42.3645166084
8920,126-13,Ballord Pl,3,C-1,630,None,None,1184,3655,3794,Riverside,2.5,1.04,913.75,67.61,-71.1131610505,42.3637943167
2487,126-130,Montague St,23,C-1,634,9,5,702,2893,2034,Riverside,3.0,0.7,1446.5,75.73,-71.1131775024,42.3641149156
6922,126-132,Western Ave,270,C-1,630,17,9,1314,1976,3966,Riverside,3.0,2.01,658.67,33.5,-71.1121244296,42.3645455099
4561,126-133,Bancroft St,4,C-1,630,15,6,1008,1424,3064,Riverside,3.0,2.15,474.67,29.21,-71.112204086,42.3643842815
952,126-140,River St,277,BA-3,630,26,14,2176,3818,6526,Riverside,0.0,1.71,636.33,43.01,-71.1127495385,42.3626268918
4579,126-141,River St,279,BA-3,630,18,9,1426,2866,4278,Riverside,3.0,1.49,955.33,50.24,-71.1128959757,42.3625830583
3523,126-142,River St,281,BA-3,630,18,12,1405,2765,4215,Riverside,3.0,1.52,921.67,49.19,-71.1129984382,42.3625442001
877,126-154,Howard St,11,C-1,630,13,6,972,2269,2187,Riverside,2.25,0.96,1134.5,57.16,-71.1107549377,42.3639586048
1052,126-155,Howard St,9,C-1,630,15,7,1134,2779,3291,Riverside,0.0,1.18,926.33,59.19,-71.1107560513,42.3638967949
10272,126-159,River St,233,BA-3,630,None,None,480,3246,1552,Riverside,2.0,0.48,3246.0,85.21,-71.1115972152,42.3630120743
2553,126-172,River St,249,BA-3,630,105,50,21613,25384,23258,Riverside,0.0,0.92,1269.2,14.86,-71.1120803003,42.3628782286
8354,126-173,Mildred Hamilton Pl,1,BA-3,630,None,None,6592,56706,6275,Riverside,3.0,0.11,7088.25,88.38,-71.1113607802,42.3631900376
3808,126-175,Gilmore St,8,C-1,630,14,6,752,1934,2336,Riverside,3.0,1.21,644.67,61.12,-71.1114193683,42.3644062631
3498,126-176,Western Ave,234,C-1,630,14,5,877,2234,2695,Riverside,3.0,1.21,744.67,60.74,-71.1112041191,42.3646136586
10644,126-2,Western Ave,330,C-1,634,18,9,1704,4500,4092,Riverside,3.0,0.91,1500.0,62.13,-71.1135504212,42.3644070933
7554,126-26,River St,295,BA-3,630,25,12,1622,3390,4866,Riverside,0.0,1.44,565.0,52.15,-71.1131187769,42.3625129454
5483,126-27,River St,305,BA-3,630,None,None,2220,3468,2220,Riverside,1.0,0.64,3468.0,35.99,-71.1133818478,42.3624260151
10231,126-28,Putnam Ave,274,BA-3,630,18,9,1252,2848,3756,Riverside,3.0,1.32,949.33,56.04,-71.1134780048,42.3625804198
3369,126-29,Putnam Ave,264,BA-3,630,None,None,2952,15782,4269,Riverside,3.0,0.27,1315.17,81.3,-71.1134990557,42.3627298725
2770,126-3,Western Ave,322-1/2,C-1,634,None,None,2229,4005,6687,Riverside,3.0,1.67,667.5,44.34,-71.1134037818,42.3642913332
9487,126-31,Putnam Ave,252,C-1,630,12,6,984,3570,1998,Riverside,2.25,0.56,1785.0,72.44,-71.1135792915,42.363190448
360,126-32,Putnam Ave,248,C-1,630,14,5,957,3553,2465,Riverside,0.0,0.69,1184.33,73.07,-71.1135769862,42.3632925841
8911,126-34,Pond Pl,1,C-1,630,None,None,1526,5513,3052,Riverside,2.0,0.55,1378.25,72.32,-71.1133881804,42.363480612
4706,126-35,Putnam Ave,238,C-1,630,8,4,752,2524,1428,Riverside,2.0,0.57,2524.0,70.21,-71.11361227,42.3635623125
7516,126-36,Putnam Ave,234,C-1,630,8,4,967,2539,1910,Riverside,2.0,0.75,2539.0,61.91,-71.1136330563,42.3636745167
2102,126-37,Western Ave,304,C-1,630,None,None,2125,3278,6487,Riverside,3.0,1.98,546.33,35.17,-71.1129165437,42.3644788159
497,126-38,Western Ave,300,C-1,630,None,None,2231,3537,6821,Riverside,3.0,1.93,589.5,36.92,-71.11277361,42.364487443
8587,126-4,Montague St,11,C-1,634,15,8,800,3999,3708,Riverside,3.0,0.93,1333.0,79.99,-71.1131273131,42.3642486132
9039,126-6,Ballord Pl,2,C-1,634,5,3,572,1816,1130,Riverside,2.0,0.62,1816.0,68.5,-71.1134006634,42.3639089159
9181,126-60,Western Ave,264,C-1,630,16,7,1035,2219,3084,Riverside,0.0,1.39,739.67,53.36,-71.1119278104,42.3645642389
12950,126-61,Western Ave,260,C-1,630,17,8,1082,2262,3209,Riverside,0.0,1.42,754.0,52.17,-71.1117892964,42.364566565
12413,126-62,Western Ave,254,C-1,630,19,7,1635,1880,2438,Riverside,0.0,1.3,626.67,13.03,-71.1116889622,42.364576053
340,126-63,Western Ave,250,C-1,630,15,6,948,1639,2835,Riverside,0.0,1.73,546.33,42.16,-71.1116263709,42.3645895278
1301,126-79,Western Ave,228,C-1,630,None,None,2221,3380,6557,Riverside,3.0,1.94,563.33,34.29,-71.1110982083,42.3646234378
10375,126-8,Putnam Ave,220,C-1,634,14,8,1311,4999,3587,Riverside,2.75,0.72,1666.33,73.77,-71.113705741,42.3640525716
7962,126-81,Howard St,23,C-1,630,16,6,956,2345,2856,Riverside,0.0,1.22,781.67,59.23,-71.1108268485,42.3643634218
12890,126-82,Howard St,21,C-1,630,14,6,715,1950,2110,Riverside,0.0,1.08,650.0,63.33,-71.1108028272,42.3642872645
10509,126-83,Howard St,19,C-1,630,15,6,1148,2354,3444,Riverside,3.0,1.46,784.67,51.23,-71.1108073971,42.3642368846
891,126-84,Howard St,17,C-1,630,15,6,895,1955,2685,Riverside,3.0,1.37,651.67,54.22,-71.1107895949,42.3641232874
7433,126-85,Howard St,15,C-1,630,16,7,1155,2237,3125,Riverside,0.0,1.4,745.67,48.37,-71.1107854382,42.3640946802
7577,126-86,Howard St,13,C-1,630,14,6,639,1981,1839,Riverside,0.0,0.93,660.33,67.74,-71.1107699506,42.3639922166
4191,126-9,Putnam Ave,214,C-1,634,6,3,681,2020,1290,Riverside,2.0,0.64,2020.0,66.29,-71.1137326846,42.3642196896
1020,127-1,Putnam Ave,340,C,690,12,6,884,1037,2652,Cambridgeport,3.0,2.56,345.67,14.75,-71.1133354311,42.3615629058
11271,127-101,Pleasant St,79,C,659,6,3,510,2396,1148,Cambridgeport,2.25,0.48,2396.0,78.71,-71.1103315833,42.3623834144
5447,127-103,Pleasant St,83,C,659,18,6,1338,5381,3488,Cambridgeport,0.0,0.65,896.83,75.13,-71.1104465856,42.3622271486
11096,127-104,Rockwell St,5,C,659,None,None,1854,5757,4034,Cambridgeport,2.5,0.7,959.5,67.8,-71.1107260842,42.3623014954
2459,127-105,Rockwell St,9,C,659,7,4,988,5575,2307,Cambridgeport,2.25,0.41,5575.0,82.28,-71.1109412589,42.3624089525
11451,127-106,Rockwell St,13,C,659,6,3,870,3920,1630,Cambridgeport,2.0,0.42,3920.0,77.81,-71.1111201256,42.3625719728
11075,127-107,Rockwell St,17,C,659,7,3,636,3270,1703,Cambridgeport,2.75,0.52,3270.0,80.55,-71.1111903129,42.3626341859
11890,127-108,Andrew St,10,C-1,683,12,8,1116,3349,2928,Cambridgeport,3.0,0.87,1674.5,66.68,-71.1115872943,42.3617559204
5402,127-115,Pleasant St,115-B,C-1,683,12,7,1680,5624,3780,Cambridgeport,2.0,0.67,1874.67,70.13,-71.111625697,42.3612768829
7993,127-116,Fairmont St,53-A,C-1,664,7,3,917,2337,1834,Cambridgeport,2.0,0.78,1168.5,60.76,-71.1116777229,42.3623163701
594,127-119,Allston St,359,C-1,671,None,None,5110,10013,5110,Cambridgeport,1.0,0.51,10013.0,48.97,-71.1132307808,42.3616376424
5751,127-121,River St,250,BA-3,664,15,5,1330,2192,2928,Cambridgeport,0.0,1.34,1096.0,39.32,-71.1119040211,42.3627341434
11065,127-122,River St,248,BA-3,664,11,5,1164,3046,2593,Cambridgeport,2.5,0.85,1523.0,61.79,-71.1118073423,42.3627636779
10223,127-123,Rockwell St,23,BA-3,659,11,5,1068,3224,2352,Cambridgeport,2.25,0.73,1074.67,66.87,-71.1113690222,42.3628511109
10510,127-124,Rockwell St,19,BA-3,659,9,4,1134,1793,2264,Cambridgeport,0.0,1.26,896.5,36.75,-71.1112979514,42.3627279374
6884,127-126,River St,300,BA-3,671,47,25,9778,13698,9778,Cambridgeport,0.0,0.71,1956.86,28.62,-71.1133320379,42.3622377714
11166,127-128,Fairmont St,38,C-1,683,14,6,1253,1799,3759,Cambridgeport,3.0,2.09,599.67,30.35,-71.1111858418,42.3618289988
686,127-129,Fairmont St,36,C-1,683,11,2,917,2280,2420,Cambridgeport,0.0,1.06,760.0,59.78,-71.1111050804,42.3617834224
8127,127-13,Pleasant St,131,C,690,6,3,654,3699,2610,Cambridgeport,3.0,0.71,3699.0,82.32,-71.1124218273,42.3606554883
1067,127-130,Fairmont St,37,C-1,664,15,6,1085,2166,3123,Cambridgeport,0.0,1.44,722.0,49.91,-71.1110245843,42.3618939269
564,127-131,Fairmont St,39,C-1,664,10,4,864,2127,2043,Cambridgeport,2.25,0.96,1063.5,59.38,-71.1111761057,42.3619904027
7220,127-132,River St,290,BA-3,671,80,38,18291,25071,18291,Cambridgeport,0.0,0.73,1474.76,27.04,-71.1130876756,42.3622552974
11272,127-133,Allston St,327,C-1,683,7,3,954,2474,1646,Cambridgeport,1.75,0.67,2474.0,61.44,-71.1123162269,42.3610427863
1689,127-134,Andrew St,34,C-1,683,6,4,730,1925,1546,Cambridgeport,2.25,0.8,1925.0,62.08,-71.1123042311,42.3611875346
701,127-135,Andrew St,33,C-1,679,15,6,1358,2788,4074,Cambridgeport,3.0,1.46,929.33,51.29,-71.1122813082,42.3614052531
12559,127-136,Allston St,337,C-1,679,15,6,1055,2528,3165,Cambridgeport,0.0,1.25,842.67,58.27,-71.1125637834,42.3611812511
3007,127-137,Allston St,339,C-1,679,15,9,1362,2843,4086,Cambridgeport,3.0,1.44,947.67,52.09,-71.1126644727,42.3612468755
10563,127-139,Pleasant St,77,C,659,None,None,1665,1804,1665,Cambridgeport,1.0,0.92,1804.0,7.71,-71.1102300316,42.3624066182
6446,127-140,Andrew St,28,C-1,683,13,9,1040,2957,2860,Cambridgeport,2.5,0.97,1478.5,64.83,-71.1120477441,42.3614028081
28,127-141,Andrew St,26,C-1,683,4,2,560,1541,1120,Cambridgeport,2.0,0.73,1541.0,63.66,-71.111918126,42.3614511483
3074,127-143,River St,268,BA-3,671,23,10,1360,4011,4260,Cambridgeport,0.0,1.06,573.0,66.09,-71.1124502012,42.3625638574
5862,127-144,Fairmont St,76,BA-3,671,14,6,1188,1739,3564,Cambridgeport,3.0,2.05,579.67,31.68,-71.1122868238,42.3625443854
7300,127-145,Fairmont St,74,BA-3,671,8,3,588,1641,1788,Cambridgeport,3.0,1.09,820.5,64.17,-71.1122046538,42.3624877054
5893,127-146,Fairmont St,68,BA-3,671,10,6,588,1237,1788,Cambridgeport,3.0,1.45,1237.0,52.47,-71.1121291245,42.3624418962
7794,127-147,Fairmont St,64,BA-3,671,9,4,588,1237,1788,Cambridgeport,3.0,1.45,618.5,52.47,-71.112098717,42.3624245477
8126,127-148,Fairmont St,60,C-1,671,9,4,588,1237,1788,Cambridgeport,3.0,1.45,1237.0,52.47,-71.1120192565,42.3623736737
10151,127-149,Fairmont St,58,C-1,671,10,4,1013,1327,2026,Cambridgeport,0.0,1.53,663.5,23.66,-71.1119908446,42.3623559574
1603,127-150,Allston St,350,C,690,15,6,1058,3570,3174,Cambridgeport,3.0,0.89,1190.0,70.36,-71.113069456,42.3613581638
2907,127-151,Putnam Ave,344,C,690,15,9,1058,2543,3174,Cambridgeport,3.0,1.25,847.67,58.4,-71.1132312008,42.3612282435
7265,127-152,Putnam Ave,346,C,690,12,6,1098,2023,2428,Cambridgeport,0.0,1.2,1011.5,45.72,-71.1132718367,42.3611240639
4310,127-153,Fairmont St,47,C-1,664,8,2,772,3500,1677,Cambridgeport,2.25,0.48,3500.0,77.94,-71.1114747277,42.362182686
12711,127-154,Fairmont St,43,C-1,664,12,5,1186,3736,3018,Cambridgeport,3.0,0.81,1868.0,68.25,-71.1113394305,42.3620987651
6932,127-155,Pleasant St,113-1/2,C-1,683,3,1,436,1054,436,Cambridgeport,1.0,0.41,1054.0,58.63,-71.1115531337,42.3612929862
425,127-156,Pleasant St,99,C-1,683,48,19,8577,10107,8577,Cambridgeport,0.0,0.85,1263.38,15.14,-71.111190097,42.3616257166
8704,127-164,Putnam Ave,366,C,690,18,6,672,6307,2016,Cambridgeport,3.0,0.32,2102.33,89.35,-71.1129074096,42.3607550534
6085,127-165,Putnam Ave,360,C,690,17,8,1047,5048,3141,Cambridgeport,3.0,0.62,1682.67,79.26,-71.1132174215,42.3608242184
10836,127-167,Fairmont Ave,25,C-1,671,11,5,587,2493,2109,Cambridgeport,0.0,0.85,831.0,76.45,-71.1125217285,42.3618470664
6552,127-168,Fairmont Ave,23,C-1,671,7,3,612,3034,1692,Cambridgeport,0.0,0.56,1517.0,79.83,-71.1125128788,42.3618544063
8367,127-169,Pleasant St,143,C,690,58,26,6715,16809,16639,Cambridgeport,0.0,0.99,1120.6,60.05,-71.1127721067,42.3604953376
5084,127-170,Fairmont Ave,22-1/2,C-1,679,4,2,545,1407,1070,Cambridgeport,2.0,0.76,1407.0,61.27,-71.1122166627,42.3617194938
4456,127-172,Andrew St,29,C-1,679,5,3,722,1359,1316,Cambridgeport,2.0,0.97,1359.0,46.87,-71.1122452291,42.3614373005
9717,127-173,Fairmont Ave,26,C-1,679,18,6,4008,4892,4008,Cambridgeport,0.0,0.82,2446.0,18.07,-71.1124724155,42.3617309793
330,127-20,Putnam Ave,358,C,690,14,7,1047,4818,3141,Cambridgeport,3.0,0.65,1606.0,78.27,-71.1132302488,42.3609217348
1415,127-28,Fairmont Ave,11,C-1,671,11,6,2283,3955,2283,Cambridgeport,0.0,0.58,1977.5,42.28,-71.1121528357,42.3621759422
11832,127-29,Fairmont Ave,15,C-1,671,20,11,1694,5102,3827,Cambridgeport,0.0,0.75,1275.5,66.8,-71.1122804021,42.3620682307
6756,127-30,Fairmont Ave,17,C-1,671,10,4,777,2645,1827,Cambridgeport,2.5,0.69,1322.5,70.62,-71.1123872714,42.3619736061
9321,127-31,Fairmont Ave,19,C-1,671,13,4,0,2645,2657,Cambridgeport,0.0,1.0,881.67,100.0,-71.1124034298,42.361959806
11520,127-33,Fairmont Ave,31,C-1,671,12,5,1536,5766,3465,Cambridgeport,2.5,0.6,1922.0,73.36,-71.1126451999,42.3617556404
9344,127-34,Fairmont Ave,33,C-1,671,18,8,3953,4784,3953,Cambridgeport,0.0,0.83,2392.0,17.37,-71.1127232916,42.3616886051
4729,127-36,Fairmont Ave,34,C-1,679,18,6,1152,3388,3536,Cambridgeport,3.0,1.04,1129.33,66.0,-71.112703195,42.3615481907
11395,127-37,Fairmont Ave,32,C-1,679,None,None,1554,3020,3651,Cambridgeport,2.5,1.21,604.0,48.54,-71.1126393408,42.3615947744
10650,127-38,Fairmont Ave,28,C-1,679,10,4,865,2345,2031,Cambridgeport,0.0,0.87,1172.5,63.11,-71.1124921099,42.361709075
7899,127-4,Allston St,346,C,690,8,4,825,2639,2235,Cambridgeport,3.0,0.85,1319.5,68.74,-71.1130173816,42.3612645558
7514,127-41,Fairmont Ave,20,C-1,679,5,2,732,2679,1182,Cambridgeport,1.75,0.44,2679.0,72.68,-71.1122677786,42.3619091479
488,127-42,Fairmont Ave,12,C-1,679,14,6,2323,3685,3494,Cambridgeport,0.0,0.95,1228.33,36.96,-71.1120733116,42.3620493934
11985,127-43,Fairmont Ave,8,C-1,679,8,2,848,2339,1838,Cambridgeport,2.5,0.79,1169.5,63.75,-71.11201353,42.362123749
589,127-44,Fairmont St,52,C-1,679,9,5,1475,3000,3239,Cambridgeport,2.5,1.08,1500.0,50.83,-71.1117832499,42.3622207297
7227,127-45,Fairmont St,50,C-1,679,12,6,1146,2831,2442,Cambridgeport,2.25,0.86,1415.5,59.52,-71.1116516328,42.3621466985
10842,127-46,Fairmont St,46,C-1,679,6,2,930,2294,1882,Cambridgeport,2.25,0.82,2294.0,59.46,-71.1115610596,42.3620400318
8259,127-47,Andrew St,9,C-1,679,9,3,752,3399,1504,Cambridgeport,2.0,0.44,3399.0,77.88,-71.1116798305,42.3618856492
4489,127-48,Andrew St,13,C-1,679,14,8,1314,2720,2859,Cambridgeport,2.5,1.05,906.67,51.69,-71.1118499694,42.3617610106
9793,127-49,Andrew St,17,C-1,679,11,6,1314,2720,2304,Cambridgeport,2.0,0.85,1360.0,51.69,-71.1119499882,42.3616793149
10583,127-5,Allston St,342,C,690,5,2,637,2160,1008,Cambridgeport,1.75,0.47,2160.0,70.51,-71.112863463,42.3612319336
5742,127-51,Andrew St,23,C-1,679,None,None,1405,2723,2768,Cambridgeport,2.0,1.02,680.75,48.4,-71.1120759313,42.3615713298
2954,127-52,Andrew St,27,C-1,679,6,3,718,1359,1147,Cambridgeport,2.0,0.84,1359.0,47.17,-71.1121786,42.3614929225
8762,127-56,Allston St,343,C-1,679,5,1,456,2041,912,Cambridgeport,2.0,0.45,2041.0,77.66,-71.1127300935,42.3613320422
8679,127-58,Andrew St,32,C-1,683,8,4,858,3349,2145,Cambridgeport,2.5,0.64,3349.0,74.38,-71.1121393298,42.361325721
454,127-60,Andrew St,20,C-1,683,12,6,2475,2679,2475,Cambridgeport,0.0,0.92,1339.5,7.61,-71.1118747665,42.3615012444
3100,127-61,Andrew St,16,C-1,683,10,5,1040,2679,2384,Cambridgeport,2.5,0.89,1339.5,61.18,-71.1117823208,42.3615907864
11549,127-62,Andrew St,12,C-1,683,9,4,1102,2345,2246,Cambridgeport,2.0,0.96,1172.5,53.01,-71.1116696443,42.3617343746
12633,127-64,Fairmont St,42,C-1,683,9,5,946,2009,1990,Cambridgeport,2.25,0.99,2009.0,52.91,-71.1113864861,42.3619516479
6925,127-65,Fairmont St,40,C-1,683,8,5,835,2009,1735,Cambridgeport,2.25,0.86,2009.0,58.44,-71.1112871829,42.3618888468
5716,127-68,Pleasant St,119,C-1,683,4,2,1215,3403,1737,Cambridgeport,2.0,0.51,3403.0,64.3,-71.1118242829,42.3611039626
3928,127-69,Pleasant St,121,C-1,683,11,4,868,3258,1736,Cambridgeport,2.0,0.53,1629.0,73.36,-71.1119299599,42.3609963486
5493,127-70,Allston St,323,C-1,683,4,2,560,3200,1024,Cambridgeport,2.0,0.32,3200.0,82.5,-71.1121983217,42.3609931044
10562,127-71,River St,258,BA-3,664,15,9,1129,3670,3128,Cambridgeport,3.0,0.85,1223.33,69.24,-71.112100185,42.3626616487
7809,127-73,River St,244,BA-3,664,16,9,1128,3009,3488,Cambridgeport,0.0,1.16,1003.0,62.51,-71.111661057,42.3628069128
6582,127-74,Rockwell St,22,BA-3,664,15,6,1096,2000,3288,Cambridgeport,3.0,1.64,666.67,45.2,-71.1114405331,42.3627117603
3220,127-75,Rockwell St,18,C-1,664,6,3,744,3777,1390,Cambridgeport,2.0,0.37,3777.0,80.3,-71.1113398248,42.3625633003
4178,127-76,Rockwell St,16,C-1,664,8,4,636,2022,1365,Cambridgeport,2.5,0.68,2022.0,68.55,-71.111217055,42.3624781773
8320,127-77,Rockwell St,14-1/2,C-1,664,9,4,834,1842,1939,Cambridgeport,2.5,1.05,921.0,54.72,-71.1112772953,42.3623833214
4994,127-78,Rockwell St,12,C-1,664,8,4,826,3200,1810,Cambridgeport,2.25,0.57,1600.0,74.19,-71.1111383275,42.3624031639
12317,127-79,Rockwell St,8,C-1,664,14,7,1092,2419,2340,Cambridgeport,2.5,0.97,1209.5,54.86,-71.1109430804,42.3622385091
9892,127-81,Rockwell St,6,C-1,664,5,2,986,2059,2122,Cambridgeport,2.25,1.03,2059.0,52.11,-71.110900292,42.3622275212
11889,127-82,Rockwell St,4,C-1,664,8,2,970,1898,1823,Cambridgeport,2.25,0.96,949.0,48.89,-71.1108070458,42.3621681748
395,127-83,Rockwell St,2,C-1,664,16,6,928,2027,2078,Cambridgeport,0.0,1.03,675.67,54.22,-71.1107173409,42.3621064698
6713,127-84,Fairmont St,35-A,C-1,664,14,4,1443,2151,2966,Cambridgeport,2.0,1.38,1075.5,32.91,-71.1109860782,42.3618514724
12199,127-88,Fairmont St,51,C-1,664,10,5,1214,3957,2503,Cambridgeport,2.25,0.63,1978.5,69.32,-71.1116204993,42.3622747196
4867,127-90,Fairmont St,55,C-1,664,12,7,2828,4957,2828,Cambridgeport,0.0,0.57,2478.5,42.95,-71.111732473,42.3623870304
9222,127-91,Fairmont St,59,BA-3,664,7,3,1082,2714,2309,Cambridgeport,2.25,0.85,1357.0,60.13,-71.1118864927,42.3624547864
4802,127-93,River St,222,BA-3,659,10,4,927,1980,1503,Cambridgeport,2.0,0.76,990.0,53.18,-71.1111949462,42.3629771138
569,127-94,Laurel St,18,BA-3,659,15,7,2640,7291,3655,Cambridgeport,0.0,0.5,2430.33,63.79,-71.1109089829,42.3629699518
